,Id,Community,Label,Is_author,Username,Verified,followers_count,following_count,tweet_count
104,1115300948,539,1115300948,True,FredeDreier,False,11.0,137.0,391.0
105,92937501,426,92937501,True,ravenmount1,False,224.0,909.0,7048.0
106,1497783273694449664,539,1497783273694449664,True,wagedemocracy,False,13.0,99.0,924.0
107,1497052331342540828,710,1497052331342540828,True,GuiltyPutin,False,28.0,1407.0,2755.0
108,2159907348,334,2159907348,True,Smilan317,False,56260.0,36314.0,646280.0
109,1500134833288273927,426,1500134833288273927,True,zadorozhko_fit,False,23.0,21.0,174.0
110,154656051,426,154656051,True,JaiKrisPonnapan,False,8794.0,6091.0,27505.0
111,356777135,643,356777135,True,Latvian_MFA,True,30006.0,1064.0,12904.0
112,1494836411459121154,643,1494836411459121154,True,livecrisisintel,False,856.0,61.0,1259.0
113,1462640110692802562,426,1462640110692802562,True,PonyBuoyCurtis,False,12.0,280.0,1068.0
114,1172258136,643,1172258136,True,TeroPohjasniemi,False,1029.0,1237.0,26531.0
115,1384536089663348738,643,1384536089663348738,True,democracy20plus,False,9.0,678.0,2303.0
116,2791120677,554,2791120677,True,RPR_ua,False,9499.0,770.0,20525.0
117,129771353,539,129771353,True,amar1301,False,4492.0,3713.0,106403.0
118,2258102198,554,2258102198,True,fozzybear77,False,1435.0,1568.0,115249.0
119,3614561476,554,3614561476,True,BonSaunderson,False,78.0,77.0,1318.0
120,1255805949069209600,643,1255805949069209600,True,Prasanth63631,False,2467.0,3215.0,170327.0
121,1283613211,85,1283613211,True,GCW_Eng,False,399.0,597.0,1526.0
122,1365812287,539,1365812287,True,BreakinNewz01,False,1722.0,1060.0,139328.0
123,854325293187813376,643,854325293187813376,True,larryredwing,False,3136.0,3207.0,222771.0
124,854614125003014144,591,854614125003014144,True,themojostory,True,56519.0,3.0,24598.0
125,1009334725616590848,591,1009334725616590848,True,Kinghich1,False,25.0,107.0,3615.0
126,890304701329276929,591,890304701329276929,True,johnnyjeepjeep,False,107.0,156.0,9051.0
127,1050338272570949633,539,1050338272570949633,True,felyniuk,False,15.0,44.0,299.0
128,1358926797203787777,91,1358926797203787777,True,WebAnfield,False,192.0,57.0,399.0
129,549702743,8,549702743,True,MurphKathy,False,208.0,611.0,1258.0
130,16324653,554,16324653,True,Rayperez88,False,525.0,2627.0,244689.0
131,2651308555,539,2651308555,True,tpiotr74,False,609.0,1672.0,8935.0
132,99668658,591,99668658,True,odriscor,False,1838.0,1938.0,3393.0
133,1448502687838785536,591,1448502687838785536,True,aakancvedi,False,138.0,25.0,71.0
134,1335591070579781632,643,1335591070579781632,True,MohdTahseenMir,False,431.0,1093.0,1049.0
135,1481610152683913224,591,1481610152683913224,True,motisuccess,False,58.0,2.0,2968.0
136,1265133839258697728,8,1265133839258697728,True,RR52725843,False,110.0,21.0,7361.0
137,3932345596,539,3932345596,True,geniablum,False,6206.0,6400.0,21029.0
138,828364693425098752,539,828364693425098752,True,privatelynda,False,7216.0,7675.0,83589.0
139,18529487,554,18529487,True,79msugrad,False,150.0,416.0,5823.0
140,1164907412630827008,567,1164907412630827008,True,,,,,
141,1498939397500293130,539,1498939397500293130,True,Ukrayina1,False,1571.0,1.0,1713.0
