,Id,Community,Label,Is_author,Username,Verified,followers_count,following_count,tweet_count
416,97919957,382,97919957,True,eliotbank,False,103.0,84.0,61.0
417,1399533781296549889,469,1399533781296549889,True,sanipatin435,False,1.0,2.0,54.0
418,779039921541484544,469,779039921541484544,True,r_u_vid,False,11938.0,117.0,12147.0
419,15589496,385,15589496,True,rapella,False,1466.0,786.0,77379.0
420,1312585051750559745,386,1312585051750559745,True,chiku_biswajeet,False,134.0,38.0,10356.0
421,1480903610192089088,333,1480903610192089088,True,WarInUkraine22,False,6244.0,63.0,3298.0
422,816965415188447232,426,816965415188447232,True,NornEye,False,721.0,154.0,23534.0
423,1227572340,337,1227572340,True,alwaysdarkangel,False,649.0,892.0,17062.0
424,317200582,390,317200582,True,Jur_Ko,False,200.0,175.0,2004.0
425,1115300948,333,1115300948,True,FredeDreier,False,11.0,137.0,391.0
426,3614561476,210,3614561476,True,BonSaunderson,False,78.0,77.0,1318.0
427,1255805949069209600,104,1255805949069209600,True,Prasanth63631,False,2467.0,3215.0,170327.0
428,1365812287,557,1365812287,True,BreakinNewz01,False,1722.0,1060.0,139328.0
429,854325293187813376,104,854325293187813376,True,larryredwing,False,3136.0,3207.0,222771.0
430,854614125003014144,396,854614125003014144,True,themojostory,True,56519.0,3.0,24598.0
431,1009334725616590848,297,1009334725616590848,True,Kinghich1,False,25.0,107.0,3615.0
432,1358926797203787777,398,1358926797203787777,True,WebAnfield,False,192.0,57.0,399.0
433,549702743,399,549702743,True,MurphKathy,False,208.0,611.0,1258.0
434,2651308555,637,2651308555,True,tpiotr74,False,609.0,1672.0,8935.0
435,99668658,357,99668658,True,odriscor,False,1838.0,1938.0,3393.0
436,1162590019795603458,402,1162590019795603458,True,CoryShilts,False,61.0,134.0,9188.0
437,1448502687838785536,469,1448502687838785536,True,aakancvedi,False,138.0,25.0,71.0
438,1335591070579781632,337,1335591070579781632,True,MohdTahseenMir,False,431.0,1093.0,1049.0
439,1481610152683913224,637,1481610152683913224,True,motisuccess,False,58.0,2.0,2968.0
440,1265133839258697728,614,1265133839258697728,True,RR52725843,False,110.0,21.0,7361.0
441,3932345596,617,3932345596,True,geniablum,False,6206.0,6400.0,21029.0
442,828364693425098752,413,828364693425098752,True,privatelynda,False,7216.0,7675.0,83589.0
443,1164907412630827008,469,1164907412630827008,True,,,,,
444,3188672869,469,3188672869,True,,,,,
445,1385315311122100226,297,1385315311122100226,True,,,,,
446,287044162,600,287044162,True,Ankur_tiwari2,False,426.0,728.0,32824.0
447,1498587826635558913,490,1498587826635558913,True,AnastasiiaDzet1,False,2.0,9.0,203.0
448,393896089,637,393896089,True,olha2810,False,6.0,54.0,312.0
449,56380020,337,56380020,True,IvarDale,False,3206.0,3028.0,10723.0
450,1500274899214114817,417,1500274899214114817,True,ukraini239540,False,23.0,6.0,650.0
451,1441559488075468812,104,1441559488075468812,True,kelseymariebell,False,239.0,3127.0,15627.0
452,4498297834,438,4498297834,True,t_galvezb,False,227.0,98.0,24060.0
453,3300667683,469,3300667683,True,Bobischoff,False,378.0,717.0,2798.0
454,2491664966,469,2491664966,True,PKB_Canada,False,490.0,877.0,109361.0
455,1497588589403820034,574,1497588589403820034,True,,,,,
456,1086521990599593987,422,1086521990599593987,True,deomanyt,False,645.0,47.0,210.0
457,46898380,337,46898380,True,smileskj,False,131.0,468.0,888.0
458,1235244517307166725,374,1235244517307166725,True,InformazioneA,False,952.0,102.0,11694.0
459,1500410013164187649,574,1500410013164187649,True,LHirich,False,0.0,8.0,7.0
460,1251947750272442372,637,1251947750272442372,True,LoveWorld_Peopl,False,2101.0,2966.0,13128.0
461,360164560,614,360164560,True,SyriaArchives,False,672.0,2651.0,4955.0
462,1457417072271507460,600,1457417072271507460,True,thenoisenft,False,1636.0,4996.0,2714.0
463,907452811398578177,212,907452811398578177,True,LiamCSt,False,6.0,23.0,2704.0
464,44574528,557,44574528,True,HarrisonTF,False,2029.0,1698.0,62188.0
465,114268824,212,114268824,True,,,,,
466,701420647323406336,637,701420647323406336,True,paul_cabalar,False,353.0,4959.0,3412.0
467,869629190747959297,426,869629190747959297,True,AfricanWatchman,False,1283.0,187.0,19291.0
468,2465958361,426,2465958361,True,eshaLegal,False,29390.0,1176.0,246457.0
469,708209345624985600,426,708209345624985600,True,IAmMizanthrope,False,211.0,381.0,1428.0
470,3021273576,617,3021273576,True,RocklineAdv,False,270.0,227.0,33565.0
471,1446763412650741762,357,1446763412650741762,True,LocNguy45551891,False,133.0,121.0,13967.0
472,1392129373143142411,437,1392129373143142411,True,AkbarKh83841986,False,15.0,61.0,460.0
473,4462778176,299,4462778176,True,Hugh_Hustler,False,1.0,54.0,27.0
474,705011648558473220,333,705011648558473220,True,istvan_ujhelyi,True,3692.0,1391.0,2509.0
475,17499394,580,17499394,True,joegarofoli,True,12523.0,3659.0,31560.0
476,1460159240782462984,637,1460159240782462984,True,CyberRealms1,False,1381.0,0.0,10253.0
477,19813058,374,19813058,True,BenSharman,False,1231.0,2676.0,11402.0
478,2158550592,199,2158550592,True,chaibjm,False,510.0,578.0,65581.0
479,2731499692,365,2731499692,True,JuliaOvcharenko,False,20.0,327.0,946.0
480,4767528991,446,4767528991,True,TelanganaToday,True,255302.0,0.0,154159.0
481,352848671,333,352848671,True,CSojourner,False,58965.0,55896.0,81863.0
482,1265658336466202624,413,1265658336466202624,True,Mellows2011,False,860.0,831.0,7313.0
483,1213599977152270336,449,1213599977152270336,True,victoramle,False,14.0,22.0,114.0
484,1050338272570949633,557,1050338272570949633,True,felyniuk,False,15.0,44.0,299.0
485,1266988434,479,1266988434,True,defensesentinel,False,11797.0,62.0,2304.0
486,326657615,557,326657615,True,arsact1517,False,247.0,124.0,35102.0
487,1044937263489134592,557,1044937263489134592,True,stefano688,False,701.0,4948.0,81903.0
